Summary Quite,edgar
http://www.nasdaq.com/symbol/pgh,http://secfilings.nasdaq.com/edgar_conv_html%2f2013%2f03%2f01%2f0001193125-13-085303.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pwe,http://www.nasdaq.com/symbol/pwe
http://www.nasdaq.com/symbol/pnta,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f11%2f21%2f0001193125-16-773701.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pei,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f26%2f0000077281-16-000093.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pei^a,http://www.nasdaq.com/symbol/pei^a
http://www.nasdaq.com/symbol/pei^b,http://www.nasdaq.com/symbol/pei^b
http://www.nasdaq.com/symbol/pei^c,http://www.nasdaq.com/symbol/pei^c
http://www.nasdaq.com/symbol/pfsi,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f10%2f0001558370-16-003986.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pmt,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f29%2f0001193125-16-484507.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pag,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0001558370-17-001005.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pnr,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f21%2f0000077360-17-000008.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pen,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f08%2f0001628280-16-012417.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pep,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f15%2f0000077476-17-000010.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pfgc,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f08%2f30%2f0001193125-16-696928.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pki,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f01%2f0000031791-16-000014.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pbt,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f15%2f0001193125-16-504748.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/prgo,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f25%2f0001585364-16-000245.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/pze,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f04%2f29%2f0001193125-16-566453.html#FIS_COMPANY_INFORMATION
